package_name,task_name,date,julia_version,hostname,hash,precompile_time,loading_time,task_time,precompile_cpu,task_cpu,precompile_resident,task_resident
BaseDirs,Project-Path,2024-05-26,1.10.3,jeb-kr-amherst,8399c9b,2.534864,0.023005962371826172,0.004840850830078125,147.0,294.0,358416,247344
BaseDirs,Project-Path,2024-05-27,1.10.3,jeb-kr-amherst,8399c9b,2.486408,0.01497197151184082,0.0037360191345214844,145.0,257.0,358780,247220
BaseDirs,Project-Path,2024-05-28,1.10.3,jeb-kr-amherst,8399c9b,2.639432,0.014880895614624023,0.0037300586700439453,152.0,258.0,358172,247476
BaseDirs,Project-Path,2024-05-29,1.10.3,jeb-kr-amherst,8399c9b,2.551279,0.014980077743530273,0.003719806671142578,142.0,254.0,358464,247124
BaseDirs,Project-Path,2024-05-30,1.10.3,jeb-kr-amherst,8399c9b,2.519,0.01501011848449707,0.0037288665771484375,142.0,256.0,358892,247216
BaseDirs,Project-Path,2024-05-31,1.10.3,jeb-kr-amherst,8399c9b,2.574519,0.014948844909667969,0.0037670135498046875,142.0,256.0,358332,247476
BaseDirs,Project-Path,2024-06-01,1.10.3,jeb-kr-amherst,8399c9b,2.548266,0.014998197555541992,0.0037708282470703125,143.0,256.0,358696,247476
BaseDirs,Project-Path,2024-06-02,1.10.3,jeb-kr-amherst,8399c9b,2.514172,0.014941930770874023,0.0037260055541992188,144.0,257.0,358636,247004
BaseDirs,Project-Path,2024-06-03,1.10.3,jeb-kr-amherst,8399c9b,2.544201,0.014866113662719727,0.003720998764038086,147.0,256.0,390208,247232
BaseDirs,Project-Path,2024-06-04,1.10.3,jeb-kr-amherst,8399c9b,2.534858,0.015110015869140625,0.003737926483154297,142.0,257.0,358448,247468
BaseDirs,Project-Path,2024-06-05,1.10.3,jeb-kr-amherst,8399c9b,2.509259,0.014950990676879883,0.003728151321411133,147.0,256.0,359120,247472
BaseDirs,Project-Path,2024-06-06,1.10.3,jeb-kr-amherst,8399c9b,2.465619,0.015504121780395508,0.003756999969482422,148.0,258.0,358996,247476
BaseDirs,Project-Path,2024-06-07,1.10.3,jeb-kr-amherst,8399c9b,2.531882,0.014864921569824219,0.003782987594604492,147.0,254.0,381048,247352
BaseDirs,Project-Path,2024-06-08,1.10.3,jeb-kr-amherst,8399c9b,2.516802,0.01512002944946289,0.0037391185760498047,147.0,254.0,358844,247348
BaseDirs,Project-Path,2024-06-09,1.10.3,jeb-kr-amherst,8399c9b,2.543521,0.015519142150878906,0.0037348270416259766,142.0,259.0,359064,247352
BaseDirs,Project-Path,2024-06-10,1.10.4,jeb-kr-amherst,8399c9b,2.584906,0.01497507095336914,0.0037539005279541016,142.0,256.0,360256,247100
BaseDirs,Project-Path,2024-06-11,1.10.4,jeb-kr-amherst,8399c9b,2.599018,0.015102863311767578,0.003651142120361328,144.0,257.0,357544,246980
BaseDirs,Project-Path,2024-06-12,1.10.4,jeb-kr-amherst,8399c9b,2.593859,0.015147924423217773,0.003731966018676758,141.0,256.0,357892,247236
BaseDirs,Project-Path,2024-06-13,1.10.4,jeb-kr-amherst,8399c9b,2.549685,0.01514291763305664,0.0037279129028320312,148.0,256.0,357484,246972
BaseDirs,Project-Path,2024-06-14,1.10.4,jeb-kr-amherst,8399c9b,2.587305,0.01499795913696289,0.003729104995727539,147.0,255.0,357352,246852
BaseDirs,Project-Path,2024-06-15,1.10.4,jeb-kr-amherst,8399c9b,2.622331,0.016325950622558594,0.003911018371582031,144.0,260.0,357488,247104
BaseDirs,Project-Path,2024-06-16,1.10.4,jeb-kr-amherst,8399c9b,2.57925,0.01576089859008789,0.003679990768432617,142.0,259.0,357840,247228
BaseDirs,Project-Path,2024-06-17,1.10.4,jeb-kr-amherst,8399c9b,2.555902,0.015067100524902344,0.0037720203399658203,147.0,259.0,357684,247228
BaseDirs,Project-Path,2024-06-18,1.10.4,jeb-kr-amherst,8399c9b,2.613428,0.01498103141784668,0.0037429332733154297,141.0,254.0,357592,247228
BaseDirs,Project-Path,2024-06-19,1.10.4,jeb-kr-amherst,8399c9b,2.55311,0.015002965927124023,0.0038509368896484375,148.0,255.0,357424,247352
BaseDirs,Project-Path,2024-06-20,1.10.4,jeb-kr-amherst,8399c9b,2.578976,0.014967918395996094,0.0037729740142822266,142.0,255.0,357732,247100
BaseDirs,Project-Path,2024-06-21,1.10.4,jeb-kr-amherst,8399c9b,2.540216,0.016157865524291992,0.0037469863891601562,148.0,260.0,357508,247132
BaseDirs,Project-Path,2024-06-22,1.10.4,jeb-kr-amherst,8399c9b,2.571821,0.015942096710205078,0.003735065460205078,146.0,258.0,357836,247356
BaseDirs,Project-Path,2024-06-23,1.10.4,jeb-kr-amherst,8399c9b,2.559621,0.01565408706665039,0.0037779808044433594,147.0,257.0,357700,247292
BaseDirs,Project-Path,2024-06-24,1.10.4,jeb-kr-amherst,8399c9b,2.55177,0.014989137649536133,0.0037648677825927734,147.0,257.0,357576,247240
BaseDirs,Project-Path,2024-06-25,1.10.4,jeb-kr-amherst,8399c9b,2.669092,0.015506982803344727,0.0037958621978759766,147.0,259.0,357272,247024
BaseDirs,Project-Path,2024-06-26,1.10.4,jeb-kr-amherst,8399c9b,2.610422,0.015081167221069336,0.0037560462951660156,142.0,253.0,357516,247236
BaseDirs,Project-Path,2024-06-27,1.10.4,jeb-kr-amherst,8399c9b,2.572842,0.01506805419921875,0.003721952438354492,144.0,255.0,357592,247040
BaseDirs,Project-Path,2024-06-28,1.10.4,jeb-kr-amherst,8399c9b,2.569936,0.015118837356567383,0.003759145736694336,147.0,256.0,357728,247252
BaseDirs,Project-Path,2024-06-29,1.10.4,jeb-kr-amherst,8399c9b,2.583558,0.015017032623291016,0.0037310123443603516,141.0,256.0,357784,247112
BaseDirs,Project-Path,2024-06-30,1.10.4,jeb-kr-amherst,8399c9b,2.58345,0.015015840530395508,0.0037469863891601562,146.0,256.0,357768,247108
BaseDirs,Project-Path,2024-07-01,1.10.4,jeb-kr-amherst,8399c9b,2.576482,0.015053033828735352,0.0037140846252441406,144.0,256.0,357568,247356
BaseDirs,Project-Path,2024-07-02,1.10.4,jeb-kr-amherst,8399c9b,2.566288,0.015616893768310547,0.0037560462951660156,147.0,258.0,357952,247228
BaseDirs,Project-Path,2024-07-03,1.10.4,jeb-kr-amherst,8399c9b,2.549398,0.01524806022644043,0.003854990005493164,148.0,256.0,357892,246972
BaseDirs,Project-Path,2024-07-04,1.10.4,jeb-kr-amherst,8399c9b,2.574504,0.015174150466918945,0.003719806671142578,144.0,256.0,357604,247352
BaseDirs,Project-Path,2024-07-05,1.10.4,jeb-kr-amherst,8399c9b,2.614186,0.01572704315185547,0.003715991973876953,141.0,257.0,357548,247292
BaseDirs,Project-Path,2024-07-06,1.10.4,jeb-kr-amherst,8399c9b,2.667282,0.015592098236083984,0.0036988258361816406,149.0,256.0,357428,247100
BaseDirs,Project-Path,2024-07-07,1.10.4,jeb-kr-amherst,8399c9b,2.648379,0.015661001205444336,0.003715991973876953,149.0,256.0,357420,247296
BaseDirs,Project-Path,2024-07-08,1.10.4,jeb-kr-amherst,8399c9b,2.565317,0.015086889266967773,0.0037560462951660156,146.0,259.0,357708,247228
BaseDirs,Project-Path,2024-07-09,1.10.4,jeb-kr-amherst,8399c9b,2.603435,0.01564192771911621,0.0038330554962158203,141.0,258.0,357412,246876
BaseDirs,Project-Path,2024-07-10,1.10.4,jeb-kr-amherst,8399c9b,2.561866,0.015089988708496094,0.0037322044372558594,147.0,255.0,357788,247236
BaseDirs,Project-Path,2024-07-11,1.10.4,jeb-kr-amherst,8399c9b,2.578724,0.014915943145751953,0.0038230419158935547,142.0,257.0,357232,247360
BaseDirs,Project-Path,2024-07-12,1.10.4,jeb-kr-amherst,8399c9b,2.58894,0.014925956726074219,0.0037000179290771484,141.0,257.0,357804,247344
BaseDirs,Project-Path,2024-07-13,1.10.4,jeb-kr-amherst,8399c9b,2.548678,0.02026820182800293,0.00482487678527832,148.0,280.0,356968,246972
BaseDirs,Project-Path,2024-07-14,1.10.4,jeb-kr-amherst,8399c9b,2.603279,0.015583038330078125,0.003762960433959961,142.0,257.0,357644,247100
BaseDirs,Project-Path,2024-07-15,1.10.4,jeb-kr-amherst,8399c9b,2.603045,0.014986991882324219,0.003793001174926758,142.0,256.0,357904,247124
BaseDirs,Project-Path,2024-07-16,1.10.4,jeb-kr-amherst,8399c9b,2.576829,0.015141010284423828,0.003724813461303711,144.0,257.0,357528,247352
BaseDirs,Project-Path,2024-07-17,1.10.4,jeb-kr-amherst,8399c9b,2.574591,0.01584482192993164,0.0037810802459716797,145.0,259.0,357568,247356
BaseDirs,Project-Path,2024-07-18,1.10.4,jeb-kr-amherst,8399c9b,2.587334,0.015622138977050781,0.00374603271484375,141.0,256.0,357388,247356
BaseDirs,Project-Path,2024-07-19,1.10.4,jeb-kr-amherst,8399c9b,2.575339,0.015078067779541016,0.003802061080932617,145.0,256.0,357876,246984
BaseDirs,Project-Path,2024-07-20,1.10.4,jeb-kr-amherst,8399c9b,2.565663,0.015079975128173828,0.0037119388580322266,147.0,255.0,357532,247084
BaseDirs,Project-Path,2024-07-21,1.10.4,jeb-kr-amherst,8399c9b,2.560842,0.015158891677856445,0.003798961639404297,148.0,255.0,357232,247228
BaseDirs,Project-Path,2024-07-22,1.10.4,jeb-kr-amherst,8399c9b,2.563423,0.015252113342285156,0.0037348270416259766,146.0,254.0,357440,247096
BaseDirs,Project-Path,2024-07-23,1.10.4,jeb-kr-amherst,8399c9b,2.566997,0.015330076217651367,0.0038030147552490234,146.0,258.0,357544,247352
BaseDirs,Project-Path,2024-07-24,1.10.4,jeb-kr-amherst,8399c9b,2.58578,0.015099048614501953,0.0037088394165039062,142.0,255.0,357824,247280
BaseDirs,Project-Path,2024-07-25,1.10.4,jeb-kr-amherst,8399c9b,2.601223,0.01509714126586914,0.0037539005279541016,145.0,256.0,357716,247100
BaseDirs,Project-Path,2024-07-26,1.10.4,jeb-kr-amherst,8399c9b,2.542451,0.01497793197631836,0.003693103790283203,148.0,255.0,357700,247164
BaseDirs,Project-Path,2024-07-27,1.10.4,jeb-kr-amherst,8399c9b,2.594331,0.015521049499511719,0.0037419795989990234,142.0,259.0,357372,247356
BaseDirs,Project-Path,2024-07-28,1.10.4,jeb-kr-amherst,8399c9b,2.538268,0.015086889266967773,0.0037851333618164062,148.0,256.0,357704,247228
BaseDirs,Project-Path,2024-07-29,1.10.4,jeb-kr-amherst,8399c9b,2.673443,0.014976024627685547,0.003813028335571289,147.0,235.0,357280,247100
BaseDirs,Project-Path,2024-07-30,1.10.4,jeb-kr-amherst,8399c9b,2.611906,0.014983177185058594,0.0037119388580322266,141.0,256.0,357448,247104
BaseDirs,Project-Path,2024-07-31,1.10.4,jeb-kr-amherst,8399c9b,2.541298,0.015738964080810547,0.0037200450897216797,148.0,257.0,357620,247548
BaseDirs,Project-Path,2024-08-01,1.10.4,jeb-kr-amherst,8399c9b,2.604318,0.01558685302734375,0.0037751197814941406,142.0,258.0,357472,247104
BaseDirs,Project-Path,2024-08-02,1.10.4,jeb-kr-amherst,8399c9b,2.570467,0.015046119689941406,0.003834962844848633,146.0,255.0,357372,246964
BaseDirs,Project-Path,2024-08-03,1.10.4,jeb-kr-amherst,8399c9b,2.561161,0.01607990264892578,0.00360107421875,147.0,257.0,358112,247040
BaseDirs,Project-Path,2024-08-04,1.10.4,jeb-kr-amherst,8399c9b,2.604451,0.016408920288085938,0.003742218017578125,141.0,260.0,357484,247100
BaseDirs,Project-Path,2024-08-05,1.10.4,jeb-kr-amherst,8399c9b,2.59901,0.015053987503051758,0.0037109851837158203,141.0,257.0,357472,247224
BaseDirs,Project-Path,2024-08-06,1.10.4,jeb-kr-amherst,8399c9b,2.536001,0.016243934631347656,0.003718137741088867,148.0,259.0,357764,247488
BaseDirs,Project-Path,2024-08-07,1.10.4,jeb-kr-amherst,8399c9b,2.590673,0.015051841735839844,0.003748178482055664,141.0,256.0,357992,247228
BaseDirs,Project-Path,2024-08-08,1.10.4,jeb-kr-amherst,8399c9b,2.541751,0.015047073364257812,0.003840923309326172,147.0,256.0,357572,247276
BaseDirs,Project-Path,2024-08-09,1.10.4,jeb-kr-amherst,8399c9b,2.59076,0.014961004257202148,0.003756999969482422,142.0,258.0,357672,246840
BaseDirs,Project-Path,2024-08-10,1.10.4,jeb-kr-amherst,8399c9b,2.614147,0.015151023864746094,0.003702878952026367,144.0,257.0,357756,247224
BaseDirs,Project-Path,2024-08-11,1.10.4,jeb-kr-amherst,8399c9b,2.627109,0.015017986297607422,0.0037679672241210938,145.0,254.0,357824,247228
BaseDirs,Project-Path,2024-08-12,1.10.4,jeb-kr-amherst,8399c9b,2.567768,0.015097856521606445,0.0037469863891601562,146.0,256.0,357732,247228
BaseDirs,Project-Path,2024-08-13,1.10.4,jeb-kr-amherst,8399c9b,2.697283,0.015148162841796875,0.0036499500274658203,140.0,257.0,357624,247100
BaseDirs,Project-Path,2024-08-14,1.10.4,jeb-kr-amherst,8399c9b,2.538889,0.01661515235900879,0.003551006317138672,148.0,260.0,361468,247204
BaseDirs,Project-Path,2024-08-15,1.10.4,jeb-kr-amherst,8399c9b,2.584737,0.015132904052734375,0.0037610530853271484,142.0,258.0,357604,247356
BaseDirs,Project-Path,2024-08-16,1.10.4,jeb-kr-amherst,8399c9b,2.595347,0.015124082565307617,0.0037648677825927734,141.0,260.0,357172,247356
BaseDirs,Project-Path,2024-08-17,1.10.4,jeb-kr-amherst,8399c9b,2.566676,0.01600480079650879,0.004701137542724609,146.0,275.0,357292,246816
BaseDirs,Project-Path,2024-08-18,1.10.4,jeb-kr-amherst,8399c9b,2.577122,0.015209197998046875,0.0038299560546875,143.0,259.0,357548,247228
BaseDirs,Project-Path,2024-08-19,1.10.4,jeb-kr-amherst,8399c9b,2.616882,0.014971017837524414,0.0037560462951660156,144.0,256.0,357516,247072
BaseDirs,Project-Path,2024-08-20,1.10.4,jeb-kr-amherst,8399c9b,2.567622,0.015613794326782227,0.0037071704864501953,147.0,258.0,357368,247236
BaseDirs,Project-Path,2024-08-21,1.10.4,jeb-kr-amherst,8399c9b,2.607937,0.015059947967529297,0.0037419795989990234,142.0,256.0,357460,247224
BaseDirs,Project-Path,2024-08-22,1.10.4,jeb-kr-amherst,8399c9b,2.585362,0.014980077743530273,0.003798961639404297,142.0,255.0,357584,246912
BaseDirs,Project-Path,2024-08-23,1.10.4,jeb-kr-amherst,8399c9b,2.57037,0.0150909423828125,0.0037169456481933594,145.0,255.0,357344,247228
BaseDirs,Project-Path,2024-08-24,1.10.4,jeb-kr-amherst,8399c9b,2.602524,0.015594005584716797,0.0036859512329101562,141.0,256.0,357536,247420
BaseDirs,Project-Path,2024-08-25,1.10.4,jeb-kr-amherst,8399c9b,2.557425,0.015483856201171875,0.003729104995727539,147.0,258.0,357564,247228
BaseDirs,Project-Path,2024-08-26,1.10.4,jeb-kr-amherst,8399c9b,2.603423,0.015780925750732422,0.003824949264526367,141.0,256.0,357684,247104
BaseDirs,Project-Path,2024-08-27,1.10.4,jeb-kr-amherst,8399c9b,2.540688,0.015014171600341797,0.0037279129028320312,148.0,253.0,357500,247228
BaseDirs,Project-Path,2024-08-28,1.10.4,jeb-kr-amherst,8399c9b,2.570865,0.015135049819946289,0.00374603271484375,145.0,256.0,357596,247128
BaseDirs,Project-Path,2024-08-29,1.10.4,jeb-kr-amherst,8399c9b,2.607448,0.014960050582885742,0.00374603271484375,141.0,254.0,361256,247232
BaseDirs,Project-Path,2024-08-30,1.10.5,jeb-kr-amherst,8399c9b,2.631813,0.015633821487426758,0.0037801265716552734,145.0,257.0,362612,248260
BaseDirs,Project-Path,2024-08-31,1.10.5,jeb-kr-amherst,8399c9b,2.647883,0.015025138854980469,0.0037059783935546875,140.0,255.0,362504,248220
BaseDirs,Project-Path,2024-09-01,1.10.5,jeb-kr-amherst,8399c9b,2.635559,0.014940023422241211,0.0037529468536376953,145.0,257.0,362088,248008
BaseDirs,Project-Path,2024-09-02,1.10.5,jeb-kr-amherst,8399c9b,2.632493,0.015146017074584961,0.003757953643798828,146.0,255.0,362660,247756
BaseDirs,Project-Path,2024-09-03,1.10.5,jeb-kr-amherst,8399c9b,2.682069,0.01493382453918457,0.0037419795989990234,142.0,251.0,362964,248132
BaseDirs,Project-Path,2024-09-04,1.10.5,jeb-kr-amherst,8399c9b,2.656588,0.015997886657714844,0.003779172897338867,146.0,259.0,362776,248128
BaseDirs,Project-Path,2024-09-05,1.10.5,jeb-kr-amherst,8399c9b,2.669867,0.022143840789794922,0.005015134811401367,141.0,294.0,390900,247864
BaseDirs,Project-Path,2024-09-06,1.10.5,jeb-kr-amherst,8399c9b,2.628713,0.015035867691040039,0.0037081241607666016,145.0,255.0,362348,247864
BaseDirs,Project-Path,2024-09-07,1.10.5,jeb-kr-amherst,8399c9b,2.633167,0.014929056167602539,0.0037360191345214844,142.0,256.0,362652,248128
BaseDirs,Project-Path,2024-09-08,1.10.5,jeb-kr-amherst,8399c9b,2.649112,0.015064001083374023,0.003757953643798828,140.0,256.0,362260,248128
BaseDirs,Project-Path,2024-09-09,1.10.5,jeb-kr-amherst,8399c9b,2.652423,0.015799999237060547,0.0037679672241210938,141.0,260.0,362540,248136
BaseDirs,Project-Path,2024-09-10,1.10.5,jeb-kr-amherst,8399c9b,2.627311,0.015006065368652344,0.003715038299560547,146.0,257.0,362136,248068
BaseDirs,Project-Path,2024-09-11,1.10.5,jeb-kr-amherst,8399c9b,2.643735,0.015002965927124023,0.0037260055541992188,145.0,257.0,362176,248128
BaseDirs,Project-Path,2024-09-12,1.10.5,jeb-kr-amherst,8399c9b,2.631178,0.014954090118408203,0.003732919692993164,146.0,253.0,362620,247900
BaseDirs,Project-Path,2024-09-13,1.10.5,jeb-kr-amherst,8399c9b,2.723591,0.020164012908935547,0.004790067672729492,141.0,294.0,390692,248132
BaseDirs,Project-Path,2024-09-14,1.10.5,jeb-kr-amherst,8399c9b,2.645605,0.015681982040405273,0.003805875778198242,145.0,259.0,362464,248008
BaseDirs,Project-Path,2024-09-15,1.10.5,jeb-kr-amherst,8399c9b,2.730564,0.015676021575927734,0.0037717819213867188,144.0,258.0,362140,247988
BaseDirs,Project-Path,2024-09-16,1.10.5,jeb-kr-amherst,8399c9b,2.651697,0.014971017837524414,0.003710031509399414,141.0,256.0,391028,248004
BaseDirs,Project-Path,2024-09-17,1.10.5,jeb-kr-amherst,8399c9b,2.670708,0.01503300666809082,0.00374603271484375,140.0,256.0,362464,248260
BaseDirs,Project-Path,2024-09-18,1.10.5,jeb-kr-amherst,8399c9b,2.631552,0.015136957168579102,0.003824949264526367,146.0,256.0,362428,248132
BaseDirs,Project-Path,2024-09-19,1.10.5,jeb-kr-amherst,8399c9b,2.653625,0.015713930130004883,0.0037300586700439453,140.0,258.0,361996,247884
BaseDirs,Project-Path,2024-09-20,1.10.5,jeb-kr-amherst,8399c9b,2.663268,0.015067815780639648,0.0037071704864501953,140.0,256.0,362908,248120
BaseDirs,Project-Path,2024-09-21,1.10.5,jeb-kr-amherst,8399c9b,2.656454,0.015048027038574219,0.0037589073181152344,146.0,254.0,362940,248016
BaseDirs,Project-Path,2024-09-22,1.10.5,jeb-kr-amherst,8399c9b,2.655437,0.016097068786621094,0.0036559104919433594,141.0,258.0,362496,248132
BaseDirs,Project-Path,2024-09-23,1.10.5,jeb-kr-amherst,8399c9b,2.661905,0.015184164047241211,0.0037457942962646484,140.0,256.0,362632,248132
BaseDirs,Project-Path,2024-09-24,1.10.5,jeb-kr-amherst,8399c9b,2.66202,0.015340089797973633,0.003732919692993164,140.0,256.0,362156,247976
BaseDirs,Project-Path,2024-09-25,1.10.5,jeb-kr-amherst,8399c9b,2.65788,0.015099048614501953,0.0037059783935546875,144.0,256.0,391312,248040
BaseDirs,Project-Path,2024-09-26,1.10.5,jeb-kr-amherst,8399c9b,2.726289,0.014981985092163086,0.0037109851837158203,143.0,255.0,362384,247912
BaseDirs,Project-Path,2024-09-27,1.10.5,jeb-kr-amherst,8399c9b,2.720199,0.015609979629516602,0.0037560462951660156,143.0,257.0,399540,248136
BaseDirs,Project-Path,2024-09-28,1.10.5,jeb-kr-amherst,8399c9b,2.635011,0.015085935592651367,0.0037550926208496094,146.0,256.0,391140,248004
BaseDirs,Project-Path,2024-09-29,1.10.5,jeb-kr-amherst,8399c9b,2.637265,0.015340089797973633,0.0037338733673095703,145.0,255.0,362144,248144
BaseDirs,Project-Path,2024-09-30,1.10.5,jeb-kr-amherst,8399c9b,2.659914,0.022492170333862305,0.005180835723876953,145.0,298.0,361780,248120
BaseDirs,Project-Path,2024-10-01,1.10.5,jeb-kr-amherst,8399c9b,2.672969,0.014926910400390625,0.003709077835083008,140.0,254.0,362524,248256
BaseDirs,Project-Path,2024-10-02,1.10.5,jeb-kr-amherst,8399c9b,2.681206,0.015101194381713867,0.003713846206665039,141.0,256.0,362076,247876
BaseDirs,Project-Path,2024-10-03,1.10.5,jeb-kr-amherst,8399c9b,2.679717,0.015019893646240234,0.0037050247192382812,142.0,257.0,362096,248132
BaseDirs,Project-Path,2024-10-04,1.10.5,jeb-kr-amherst,8399c9b,2.664586,0.014985084533691406,0.0037889480590820312,140.0,256.0,363348,247768
BaseDirs,Project-Path,2024-10-05,1.10.5,jeb-kr-amherst,8399c9b,2.639639,0.015187978744506836,0.0038268566131591797,145.0,257.0,363636,248136
BaseDirs,Project-Path,2024-10-06,1.10.5,jeb-kr-amherst,8399c9b,2.642925,0.015020132064819336,0.003763914108276367,147.0,255.0,365476,248104
BaseDirs,Project-Path,2024-10-07,1.10.5,jeb-kr-amherst,8399c9b,2.672749,0.015506982803344727,0.0037250518798828125,140.0,257.0,363092,248388
BaseDirs,Project-Path,2024-10-08,1.10.5,jeb-kr-amherst,8399c9b,2.708949,0.015192031860351562,0.0036690235137939453,143.0,257.0,363912,248056
BaseDirs,Project-Path,2024-10-09,1.10.5,jeb-kr-amherst,8399c9b,2.722715,0.01512002944946289,0.0037279129028320312,144.0,255.0,391500,247984
BaseDirs,Project-Path,2024-10-10,1.11.0,jeb-kr-amherst,8399c9b,1.913252,0.02133798599243164,0.0038039684295654297,170.0,321.0,2038100,248448
BaseDirs,Project-Path,2024-10-11,1.11.0,jeb-kr-amherst,8399c9b,1.807826,0.01622915267944336,0.003164052963256836,169.0,265.0,2004440,248192
BaseDirs,Project-Path,2024-10-12,1.11.0,jeb-kr-amherst,8399c9b,1.814283,0.017100095748901367,0.003072977066040039,169.0,279.0,2023728,248192
BaseDirs,Project-Path,2024-10-13,1.11.0,jeb-kr-amherst,8399c9b,1.847779,0.01611781120300293,0.0031020641326904297,169.0,285.0,2027520,248064
BaseDirs,Project-Path,2024-10-14,1.11.0,jeb-kr-amherst,8399c9b,1.842938,0.01837897300720215,0.002886056900024414,170.0,282.0,2037500,248184
BaseDirs,Project-Path,2024-10-15,1.11.0,jeb-kr-amherst,8399c9b,1.810596,0.017173051834106445,0.003084897994995117,169.0,279.0,2035100,248064
BaseDirs,Project-Path,2024-10-16,1.11.0,jeb-kr-amherst,8399c9b,1.854268,0.016589879989624023,0.0030701160430908203,169.0,286.0,2024196,247936
BaseDirs,Project-Path,2024-10-17,1.11.0,jeb-kr-amherst,8399c9b,1.820087,0.016185998916625977,0.0031290054321289062,170.0,288.0,2016232,248064
BaseDirs,Project-Path,2024-10-18,1.11.0,jeb-kr-amherst,8399c9b,1.791556,0.017049074172973633,0.0031280517578125,170.0,277.0,2017556,248064
BaseDirs,Project-Path,2024-10-19,1.11.0,jeb-kr-amherst,8399c9b,1.842301,0.018519878387451172,0.0030050277709960938,169.0,285.0,2029472,247936
BaseDirs,Project-Path,2024-10-20,1.11.1,jeb-kr-amherst,8399c9b,1.726074,0.01617288589477539,0.0030961036682128906,172.0,259.0,2039256,222976
BaseDirs,Project-Path,2024-10-21,1.11.1,jeb-kr-amherst,8399c9b,1.71565,0.01630687713623047,0.0030841827392578125,171.0,252.0,2026264,222720
BaseDirs,Project-Path,2024-10-22,1.11.1,jeb-kr-amherst,8399c9b,1.729901,0.01624584197998047,0.0032520294189453125,171.0,257.0,2030496,222720
BaseDirs,Project-Path,2024-10-23,1.11.1,jeb-kr-amherst,8399c9b,1.75239,0.01617598533630371,0.003141164779663086,171.0,255.0,2027088,222848
BaseDirs,Project-Path,2024-10-24,1.11.1,jeb-kr-amherst,8399c9b,1.789252,0.016122102737426758,0.0030999183654785156,171.0,258.0,2042092,222720
BaseDirs,Project-Path,2024-10-25,1.11.1,jeb-kr-amherst,8399c9b,1.782314,0.016501903533935547,0.003072023391723633,171.0,261.0,2044216,222976
BaseDirs,Project-Path,2024-10-26,1.11.1,jeb-kr-amherst,8399c9b,1.763445,0.01616811752319336,0.003095865249633789,171.0,257.0,2031388,222592
BaseDirs,Project-Path,2024-10-27,1.11.1,jeb-kr-amherst,8399c9b,1.780605,0.01612997055053711,0.003049135208129883,171.0,256.0,2044100,222720
BaseDirs,Project-Path,2024-10-28,1.11.1,jeb-kr-amherst,8399c9b,1.778401,0.0168149471282959,0.003122091293334961,171.0,258.0,2041572,222848
BaseDirs,Project-Path,2024-10-29,1.11.1,jeb-kr-amherst,8399c9b,1.727799,0.017602920532226562,0.003116130828857422,171.0,258.0,2029800,222568
BaseDirs,Project-Path,2024-10-30,1.11.1,jeb-kr-amherst,8399c9b,1.795377,0.017208099365234375,0.0030798912048339844,171.0,263.0,2027288,222976
BaseDirs,Project-Path,2024-10-31,1.11.1,jeb-kr-amherst,8399c9b,1.745971,0.016141891479492188,0.003100156784057617,171.0,253.0,2029864,222540
BaseDirs,Project-Path,2024-11-01,1.11.1,jeb-kr-amherst,8399c9b,1.762762,0.017503023147583008,0.002907991409301758,171.0,263.0,2039808,223084
BaseDirs,Project-Path,2024-11-02,1.11.1,jeb-kr-amherst,8399c9b,1.774334,0.016187191009521484,0.0030858516693115234,171.0,256.0,2020692,222976
BaseDirs,Project-Path,2024-11-03,1.11.1,jeb-kr-amherst,8399c9b,1.77562,0.017269134521484375,0.0030128955841064453,171.0,261.0,2026076,222720
BaseDirs,Project-Path,2024-11-04,1.11.1,jeb-kr-amherst,8399c9b,1.763725,0.016541004180908203,0.0031540393829345703,171.0,255.0,2030684,222592
BaseDirs,Project-Path,2024-11-05,1.11.1,jeb-kr-amherst,8399c9b,1.766787,0.016145944595336914,0.003130197525024414,171.0,252.0,2020492,222592
BaseDirs,Project-Path,2024-11-06,1.11.1,jeb-kr-amherst,8399c9b,1.755748,0.01727604866027832,0.003053903579711914,171.0,259.0,2027208,222848
BaseDirs,Project-Path,2024-11-07,1.11.1,jeb-kr-amherst,8399c9b,1.725733,0.016037940979003906,0.003055095672607422,171.0,253.0,2027108,222700
BaseDirs,Project-Path,2024-11-08,1.11.1,jeb-kr-amherst,8399c9b,1.787948,0.017100095748901367,0.0030968189239501953,171.0,263.0,2026236,222976
BaseDirs,Project-Path,2024-11-09,1.11.1,jeb-kr-amherst,8399c9b,1.828678,0.01621389389038086,0.0030629634857177734,172.0,256.0,2032852,222848
BaseDirs,Project-Path,2024-11-10,1.11.1,jeb-kr-amherst,8399c9b,1.734779,0.016034841537475586,0.00310516357421875,171.0,258.0,2028936,222848
BaseDirs,Project-Path,2024-11-11,1.11.1,jeb-kr-amherst,8399c9b,1.800693,0.01815199851989746,0.0028960704803466797,171.0,265.0,2042068,222848
BaseDirs,Project-Path,2024-11-12,1.11.1,jeb-kr-amherst,8399c9b,1.800575,0.02061319351196289,0.003763914108276367,172.0,284.0,2031340,222700
BaseDirs,Project-Path,2024-11-13,1.11.1,jeb-kr-amherst,8399c9b,1.742121,0.016236066818237305,0.003119945526123047,171.0,257.0,2032932,222976
