nice: cannot set niceness: Permission denied
Precompiling packages...
    411.9 ms  ✓ Reexport
    467.7 ms  ✓ TensorCore
    517.1 ms  ✓ MappedArrays
    559.0 ms  ✓ ConstructionBase
    434.5 ms  ✓ DataValueInterfaces
    425.2 ms  ✓ CRC32c
    477.7 ms  ✓ StatsAPI
    491.8 ms  ✓ RoundingEmulator
    582.3 ms  ✓ Observables
   1357.9 ms  ✓ IrrationalConstants
    495.3 ms  ✓ PolygonOps
    635.1 ms  ✓ IterTools
   1377.4 ms  ✓ Format
    553.0 ms  ✓ IntervalSets
    484.5 ms  ✓ CEnum
    532.8 ms  ✓ Inflate
    487.2 ms  ✓ Contour
    462.2 ms  ✓ LaTeXStrings
    671.6 ms  ✓ TranscodingStreams
    503.5 ms  ✓ StaticArraysCore
    601.9 ms  ✓ Statistics
    508.4 ms  ✓ StableRNGs
    892.8 ms  ✓ SuiteSparse_jll
    483.7 ms  ✓ PtrArrays
    612.9 ms  ✓ Mmap
    569.4 ms  ✓ DataAPI
   4758.8 ms  ✓ MacroTools
    696.9 ms  ✓ LazyModules
   1067.1 ms  ✓ Grisu
   1624.5 ms  ✓ AdaptivePredicates
    576.4 ms  ✓ InverseFunctions
    467.6 ms  ✓ EnumX
    600.6 ms  ✓ AbstractTrees
    601.6 ms  ✓ AbstractFFTs
    669.0 ms  ✓ OpenLibm_jll
    442.0 ms  ✓ IndirectArrays
    509.9 ms  ✓ TriplotBase
    578.0 ms  ✓ Extents
    475.3 ms  ✓ RangeArrays
   1087.3 ms  ✓ FillArrays
    636.3 ms  ✓ OrderedCollections
    660.7 ms  ✓ Serialization
    623.5 ms  ✓ DocStringExtensions
    448.1 ms  ✓ IteratorInterfaceExtensions
    776.0 ms  ✓ Requires
    501.5 ms  ✓ Scratch
   1452.0 ms  ✓ OffsetArrays
   1442.2 ms  ✓ InteractiveUtils
    576.6 ms  ✓ Compat
    715.4 ms  ✓ StructUtils
    925.1 ms  ✓ LazyArtifacts
    602.7 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   1827.1 ms  ✓ Preferences
   4020.2 ms  ✓ BaseDirs
    496.2 ms  ✓ IntervalSets → IntervalSetsRandomExt
    447.3 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
   2248.9 ms  ✓ PkgVersion
    425.9 ms  ✓ IntervalSets → IntervalSetsStatisticsExt
    522.6 ms  ✓ AliasTables
    537.6 ms  ✓ Missings
   1262.8 ms  ✓ SignedDistanceFields
    481.9 ms  ✓ Showoff
    463.4 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    515.2 ms  ✓ FillArrays → FillArraysStatisticsExt
    546.8 ms  ✓ NaNMath
   2987.2 ms  ✓ FixedPointNumbers
   1844.8 ms  ✓ DataStructures
    670.8 ms  ✓ LogExpFunctions
    460.4 ms  ✓ TableTraits
   2343.0 ms  ✓ Distributed
    501.2 ms  ✓ Ratios
    513.9 ms  ✓ Adapt
    516.7 ms  ✓ RelocatableFolders
    461.7 ms  ✓ PaddedViews
    456.0 ms  ✓ StackViews
    701.0 ms  ✓ SimpleTraits
   3933.2 ms  ✓ SparseArrays
    442.8 ms  ✓ Compat → CompatLinearAlgebraExt
    470.5 ms  ✓ PrecompileTools
    546.9 ms  ✓ JLLWrappers
    740.9 ms  ✓ ComputePipeline
    760.4 ms  ✓ AxisArrays
    534.3 ms  ✓ SortingAlgorithms
   1502.1 ms  ✓ ColorTypes
    541.4 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   1129.1 ms  ✓ QuadGK
   5289.1 ms  ✓ FileIO
    631.1 ms  ✓ SharedArrays
    926.8 ms  ✓ Tables
    471.9 ms  ✓ Ratios → RatiosFixedPointNumbersExt
    831.0 ms  ✓ ProgressMeter
    442.5 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
    508.9 ms  ✓ MosaicViews
    649.5 ms  ✓ WoodburyMatrices
    594.5 ms  ✓ Statistics → SparseArraysExt
    637.9 ms  ✓ FillArrays → FillArraysSparseArraysExt
    556.2 ms  ✓ SuiteSparse
    581.7 ms  ✓ Adapt → AdaptSparseArraysExt
    972.0 ms  ✓ FilePathsBase
   1382.1 ms  ✓ ChainRulesCore
  21103.1 ms  ✓ Unitful
    629.9 ms  ✓ Libffi_jll
    748.5 ms  ✓ LZO_jll
    804.9 ms  ✓ EarCut_jll
   9510.6 ms  ✓ SIMD
    716.5 ms  ✓ Bzip2_jll
    674.0 ms  ✓ OpenBLASConsistentFPCSR_jll
    701.9 ms  ✓ isoband_jll
   1019.0 ms  ✓ XZ_jll
    906.0 ms  ✓ Rmath_jll
    949.4 ms  ✓ OpenSpecFun_jll
    890.8 ms  ✓ Xorg_xtrans_jll
    940.1 ms  ✓ Opus_jll
   1604.0 ms  ✓ IntelOpenMP_jll
    962.2 ms  ✓ x265_jll
    976.5 ms  ✓ libpng_jll
    938.6 ms  ✓ CRlibm_jll
    984.3 ms  ✓ Imath_jll
   1769.9 ms  ✓ oneTBB_jll
    900.0 ms  ✓ Libmount_jll
  16005.5 ms  ✓ StaticArrays
  15770.8 ms  ✓ Parsers
    757.9 ms  ✓ libfdk_aac_jll
    676.7 ms  ✓ Libuuid_jll
    759.5 ms  ✓ FriBidi_jll
    718.5 ms  ✓ LERC_jll
    717.1 ms  ✓ Xorg_libXau_jll
    733.8 ms  ✓ Ogg_jll
    705.5 ms  ✓ FFTW_jll
    694.3 ms  ✓ LAME_jll
    687.7 ms  ✓ Graphite2_jll
    712.2 ms  ✓ x264_jll
    670.2 ms  ✓ LLVMOpenMP_jll
    703.6 ms  ✓ Libiconv_jll
    721.7 ms  ✓ libaom_jll
    661.8 ms  ✓ Xorg_libXdmcp_jll
    688.1 ms  ✓ Giflib_jll
    713.5 ms  ✓ Expat_jll
    517.2 ms  ✓ ColorTypes → StyledStringsExt
    769.4 ms  ✓ JpegTurbo_jll
    457.9 ms  ✓ StructUtils → StructUtilsTablesExt
    782.8 ms  ✓ StructArrays
    623.5 ms  ✓ AxisAlgorithms
   2176.5 ms  ✓ ColorVectorSpace
    920.7 ms  ✓ PDMats
    463.3 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
    604.5 ms  ✓ FilePaths
