nice: cannot set niceness: Permission denied
Precompiling packages...
    408.7 ms  ✓ Reexport
    460.3 ms  ✓ PrettyPrint
    544.5 ms  ✓ ConstructionBase
    457.4 ms  ✓ DataValueInterfaces
    468.1 ms  ✓ StatsAPI
    468.3 ms  ✓ CEnum
   1353.0 ms  ✓ IrrationalConstants
    506.3 ms  ✓ ArgCheck
    649.9 ms  ✓ Statistics
    543.6 ms  ✓ StaticArraysCore
    873.3 ms  ✓ SuiteSparse_jll
   1430.2 ms  ✓ Baselet
    484.5 ms  ✓ PtrArrays
    742.0 ms  ✓ EnzymeCore
    548.1 ms  ✓ Mmap
    487.3 ms  ✓ DataAPI
    448.4 ms  ✓ RealDot
    869.3 ms  ✓ SciMLPublic
    416.1 ms  ✓ Future
    498.9 ms  ✓ InverseFunctions
    417.7 ms  ✓ CompositionsBase
   1358.4 ms  ✓ ShowCases
   1949.4 ms  ✓ UnsafeAtomics
    635.7 ms  ✓ AbstractFFTs
   1365.4 ms  ✓ InitialValues
    767.1 ms  ✓ OpenLibm_jll
   5719.2 ms  ✓ MacroTools
   1256.8 ms  ✓ FillArrays
    495.9 ms  ✓ HashArrayMappedTries
    655.3 ms  ✓ OrderedCollections
    733.0 ms  ✓ ADTypes
    583.9 ms  ✓ ProgressLogging
    692.9 ms  ✓ Serialization
    626.7 ms  ✓ DocStringExtensions
    467.5 ms  ✓ DefineSingletons
    479.1 ms  ✓ IteratorInterfaceExtensions
    802.6 ms  ✓ Requires
    620.3 ms  ✓ Compat
    482.9 ms  ✓ NameResolution
   1342.7 ms  ✓ InteractiveUtils
    881.5 ms  ✓ LazyArtifacts
    500.1 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    477.3 ms  ✓ DiffResults
    519.3 ms  ✓ AliasTables
    545.5 ms  ✓ DelimitedFiles
   2085.3 ms  ✓ Preferences
    532.3 ms  ✓ Missings
    496.2 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    451.4 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    561.9 ms  ✓ NaNMath
    584.0 ms  ✓ CommonSubexpressions
    500.3 ms  ✓ FillArrays → FillArraysStatisticsExt
    953.3 ms  ✓ Atomix
    503.8 ms  ✓ ScopedValues
    426.7 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    417.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
    622.3 ms  ✓ LogExpFunctions
    426.7 ms  ✓ TableTraits
   1741.6 ms  ✓ DataStructures
    500.3 ms  ✓ Adapt
    448.6 ms  ✓ Compat → CompatLinearAlgebraExt
   2559.8 ms  ✓ Distributed
    720.0 ms  ✓ SimpleTraits
   2212.7 ms  ✓ IRTools
   4200.5 ms  ✓ SparseArrays
   1459.4 ms  ✓ Setfield
    523.8 ms  ✓ PrecompileTools
    647.6 ms  ✓ JLLWrappers
    461.3 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    708.9 ms  ✓ SortingAlgorithms
   1078.4 ms  ✓ Tables
    719.6 ms  ✓ GPUArraysCore
    518.3 ms  ✓ EnzymeCore → AdaptExt
    613.6 ms  ✓ ContextVariablesX
   3085.4 ms  ✓ Accessors
    822.4 ms  ✓ Functors
   1842.0 ms  ✓ ChainRulesCore
    728.2 ms  ✓ Statistics → SparseArraysExt
    796.1 ms  ✓ FillArrays → FillArraysSparseArraysExt
    662.6 ms  ✓ SuiteSparse
    676.8 ms  ✓ Adapt → AdaptSparseArraysExt
    763.7 ms  ✓ OpenSpecFun_jll
   1489.0 ms  ✓ LLVMExtra_jll
   1100.1 ms  ✓ StructArrays
    709.0 ms  ✓ FLoopsBase
   1199.4 ms  ✓ MLCore
    687.1 ms  ✓ Accessors → LinearAlgebraExt
  11016.7 ms  ✓ Test
    981.2 ms  ✓ MLDataDevices
    773.2 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
    818.6 ms  ✓ ZygoteRules
    544.8 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
   1402.6 ms  ✓ Optimisers
    547.4 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
    524.4 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
    689.3 ms  ✓ SparseInverseSubset
   1426.1 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
  23462.6 ms  ✓ MLStyle
   2742.8 ms  ✓ StatsBase
    603.6 ms  ✓ StructArrays → StructArraysSparseArraysExt
    435.9 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
    454.4 ms  ✓ StructArrays → StructArraysAdaptExt
   2797.9 ms  ✓ SpecialFunctions
    490.5 ms  ✓ Accessors → StructArraysExt
    777.4 ms  ✓ BangBang
    603.2 ms  ✓ InverseFunctions → InverseFunctionsTestExt
    595.2 ms  ✓ Accessors → TestExt
    909.7 ms  ✓ SplittablesBase
   1384.4 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
    605.2 ms  ✓ MLDataDevices → ChainRulesCoreExt
    608.4 ms  ✓ MLDataDevices → FillArraysExt
    721.8 ms  ✓ MLDataDevices → SparseArraysExt
    567.0 ms  ✓ Optimisers → OptimisersEnzymeCoreExt
    582.9 ms  ✓ Optimisers → OptimisersAdaptExt
   1919.3 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   2781.9 ms  ✓ JuliaVariables
    765.9 ms  ✓ DiffRules
    584.0 ms  ✓ BangBang → BangBangChainRulesCoreExt
    603.7 ms  ✓ BangBang → BangBangTablesExt
    647.6 ms  ✓ BangBang → BangBangStructArraysExt
    860.8 ms  ✓ MicroCollections
   9392.8 ms  ✓ LLVM
  16410.1 ms  ✓ StaticArrays
    575.3 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   6305.5 ms  ✓ ChainRules
    619.4 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   1572.5 ms  ✓ UnsafeAtomics → UnsafeAtomicsLLVM
    641.2 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   2587.6 ms  ✓ Transducers
    697.8 ms  ✓ FillArrays → FillArraysStaticArraysExt
    631.0 ms  ✓ Adapt → AdaptStaticArraysExt
    644.1 ms  ✓ Accessors → StaticArraysExt
   3949.6 ms  ✓ ForwardDiff
    711.0 ms  ✓ BangBang → BangBangStaticArraysExt
    731.2 ms  ✓ StructArrays → StructArraysStaticArraysExt
    832.7 ms  ✓ MLDataDevices → ChainRulesExt
    678.3 ms  ✓ Transducers → TransducersAdaptExt
    669.9 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   2753.3 ms  ✓ FLoops
   3236.3 ms  ✓ KernelAbstractions
    673.9 ms  ✓ KernelAbstractions → LinearAlgebraExt
    727.4 ms  ✓ StructArrays → StructArraysGPUArraysCoreExt
    732.8 ms  ✓ KernelAbstractions → EnzymeExt
    893.0 ms  ✓ KernelAbstractions → SparseArraysExt
   3348.4 ms  ✓ GPUArrays
   3673.3 ms  ✓ NNlib
    725.8 ms  ✓ NNlib → NNlibSpecialFunctionsExt
    768.1 ms  ✓ NNlib → NNlibForwardDiffExt
    856.0 ms  ✓ NNlib → NNlibEnzymeCoreExt
