nice: cannot set niceness: Permission denied
Precompiling packages...
    406.5 ms  ✓ Reexport
    446.6 ms  ✓ PrettyPrint
    540.6 ms  ✓ ConstructionBase
    412.5 ms  ✓ DataValueInterfaces
    481.9 ms  ✓ StatsAPI
    463.1 ms  ✓ CEnum
    507.6 ms  ✓ ArgCheck
   1357.8 ms  ✓ IrrationalConstants
    630.9 ms  ✓ Statistics
    529.6 ms  ✓ StaticArraysCore
    856.2 ms  ✓ SuiteSparse_jll
    460.3 ms  ✓ PtrArrays
    703.3 ms  ✓ EnzymeCore
   1491.8 ms  ✓ Baselet
    545.4 ms  ✓ Mmap
    500.6 ms  ✓ Adapt
    478.7 ms  ✓ DataAPI
    420.2 ms  ✓ RealDot
    846.5 ms  ✓ SciMLPublic
    571.5 ms  ✓ GPUArraysCore
    466.5 ms  ✓ InverseFunctions
    432.8 ms  ✓ CompositionsBase
   1441.0 ms  ✓ ShowCases
   2013.4 ms  ✓ UnsafeAtomics
    710.7 ms  ✓ AbstractFFTs
   5516.5 ms  ✓ MacroTools
   1367.3 ms  ✓ InitialValues
    665.3 ms  ✓ OpenLibm_jll
   1199.1 ms  ✓ FillArrays
    484.0 ms  ✓ HashArrayMappedTries
    686.5 ms  ✓ OrderedCollections
    523.1 ms  ✓ ProgressLogging
    660.3 ms  ✓ ADTypes
    603.3 ms  ✓ DocStringExtensions
    673.1 ms  ✓ Serialization
    468.6 ms  ✓ DefineSingletons
    438.5 ms  ✓ IteratorInterfaceExtensions
    734.6 ms  ✓ Requires
    601.3 ms  ✓ Compat
    424.1 ms  ✓ NameResolution
   1285.2 ms  ✓ InteractiveUtils
    484.7 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   1003.1 ms  ✓ LazyArtifacts
    503.3 ms  ✓ DiffResults
    397.1 ms  ✓ EnzymeCore → AdaptExt
    494.4 ms  ✓ AliasTables
    499.7 ms  ✓ DelimitedFiles
   2265.0 ms  ✓ Preferences
    439.7 ms  ✓ Future
    567.3 ms  ✓ Missings
    557.6 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    450.7 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    527.6 ms  ✓ NaNMath
    557.9 ms  ✓ CommonSubexpressions
    512.4 ms  ✓ FillArrays → FillArraysStatisticsExt
    899.9 ms  ✓ Atomix
    482.9 ms  ✓ ScopedValues
    423.7 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    415.1 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
    620.8 ms  ✓ LogExpFunctions
    378.3 ms  ✓ TableTraits
   1755.3 ms  ✓ DataStructures
    450.9 ms  ✓ Compat → CompatLinearAlgebraExt
   2547.8 ms  ✓ Distributed
    704.2 ms  ✓ SimpleTraits
   2245.1 ms  ✓ IRTools
    691.5 ms  ✓ PrecompileTools
   4346.1 ms  ✓ SparseArrays
    821.5 ms  ✓ JLLWrappers
    509.7 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   1707.9 ms  ✓ Setfield
   1113.5 ms  ✓ Tables
    694.5 ms  ✓ SortingAlgorithms
    578.4 ms  ✓ ContextVariablesX
