nice: cannot set niceness: Permission denied
Precompiling packages...
    416.3 ms  ✓ Reexport
    453.1 ms  ✓ PrettyPrint
    546.0 ms  ✓ ConstructionBase
    435.6 ms  ✓ DataValueInterfaces
    475.8 ms  ✓ StatsAPI
    465.6 ms  ✓ CEnum
   1330.9 ms  ✓ IrrationalConstants
    492.1 ms  ✓ ArgCheck
    630.3 ms  ✓ Statistics
    515.0 ms  ✓ StaticArraysCore
    890.2 ms  ✓ SuiteSparse_jll
    466.5 ms  ✓ PtrArrays
   1398.8 ms  ✓ Baselet
    722.6 ms  ✓ EnzymeCore
    538.5 ms  ✓ Mmap
    489.8 ms  ✓ Adapt
    476.1 ms  ✓ DataAPI
    430.0 ms  ✓ RealDot
    407.8 ms  ✓ Future
    857.6 ms  ✓ SciMLPublic
    498.9 ms  ✓ InverseFunctions
    417.3 ms  ✓ CompositionsBase
   1401.6 ms  ✓ ShowCases
   2001.8 ms  ✓ UnsafeAtomics
    696.6 ms  ✓ AbstractFFTs
   5486.6 ms  ✓ MacroTools
   1309.1 ms  ✓ InitialValues
    646.6 ms  ✓ OpenLibm_jll
   1196.6 ms  ✓ FillArrays
    476.6 ms  ✓ HashArrayMappedTries
    677.1 ms  ✓ OrderedCollections
    512.7 ms  ✓ ProgressLogging
    689.4 ms  ✓ ADTypes
    667.0 ms  ✓ Serialization
    608.3 ms  ✓ DocStringExtensions
    445.2 ms  ✓ DefineSingletons
    414.8 ms  ✓ IteratorInterfaceExtensions
    777.0 ms  ✓ Requires
    602.0 ms  ✓ Compat
    441.4 ms  ✓ NameResolution
   1280.0 ms  ✓ InteractiveUtils
    973.4 ms  ✓ LazyArtifacts
    422.9 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    473.3 ms  ✓ DiffResults
    490.3 ms  ✓ AliasTables
    507.2 ms  ✓ DelimitedFiles
    586.9 ms  ✓ GPUArraysCore
   2192.0 ms  ✓ Preferences
    439.0 ms  ✓ EnzymeCore → AdaptExt
    549.0 ms  ✓ Missings
    559.7 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    427.7 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    567.2 ms  ✓ CommonSubexpressions
    497.4 ms  ✓ FillArrays → FillArraysStatisticsExt
    540.6 ms  ✓ NaNMath
    918.0 ms  ✓ Atomix
    481.5 ms  ✓ ScopedValues
    418.0 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    414.1 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
    600.4 ms  ✓ LogExpFunctions
    394.5 ms  ✓ TableTraits
   1753.3 ms  ✓ DataStructures
    439.5 ms  ✓ Compat → CompatLinearAlgebraExt
   2520.8 ms  ✓ Distributed
    710.2 ms  ✓ SimpleTraits
   2134.9 ms  ✓ IRTools
   4353.3 ms  ✓ SparseArrays
