nice: cannot set niceness: Permission denied
Precompiling packages...
    427.0 ms  ✓ Reexport
    460.1 ms  ✓ DataAPI
    586.8 ms  ✓ Statistics
    548.0 ms  ✓ ConstructionBase
    872.9 ms  ✓ SciMLPublic
   1374.4 ms  ✓ Baselet
    457.7 ms  ✓ RealDot
    510.5 ms  ✓ PrettyPrint
    447.2 ms  ✓ DataValueInterfaces
   1386.3 ms  ✓ IrrationalConstants
    572.9 ms  ✓ StaticArraysCore
    542.9 ms  ✓ StatsAPI
    964.0 ms  ✓ SuiteSparse_jll
    805.8 ms  ✓ Requires
    732.2 ms  ✓ EnzymeCore
    416.7 ms  ✓ Future
    636.6 ms  ✓ OrderedCollections
    593.9 ms  ✓ InverseFunctions
   2049.5 ms  ✓ UnsafeAtomics
    588.9 ms  ✓ HashArrayMappedTries
    513.8 ms  ✓ CompositionsBase
   1518.1 ms  ✓ ShowCases
   4893.6 ms  ✓ MacroTools
    590.1 ms  ✓ ProgressLogging
    665.0 ms  ✓ DocStringExtensions
    713.3 ms  ✓ Serialization
    444.8 ms  ✓ DefineSingletons
    515.6 ms  ✓ Unicode
    588.3 ms  ✓ AbstractFFTs
   1204.5 ms  ✓ InitialValues
    532.1 ms  ✓ ArgCheck
    427.3 ms  ✓ PtrArrays
    670.6 ms  ✓ OpenLibm_jll
    499.8 ms  ✓ Mmap
    432.4 ms  ✓ IteratorInterfaceExtensions
   1182.9 ms  ✓ FillArrays
    502.9 ms  ✓ Missings
    475.9 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    444.4 ms  ✓ NameResolution
    497.1 ms  ✓ DiffResults
    502.9 ms  ✓ Adapt
   1425.5 ms  ✓ InteractiveUtils
    430.9 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    463.3 ms  ✓ ScopedValues
    917.1 ms  ✓ Atomix
    578.7 ms  ✓ CommonSubexpressions
    660.1 ms  ✓ LogExpFunctions
   1766.6 ms  ✓ DataStructures
    424.7 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    583.2 ms  ✓ Compat
    496.9 ms  ✓ AliasTables
    492.2 ms  ✓ NaNMath
   1674.6 ms  ✓ Preferences
   2318.2 ms  ✓ Distributed
    607.8 ms  ✓ DelimitedFiles
    438.8 ms  ✓ TableTraits
    481.1 ms  ✓ FillArrays → FillArraysStatisticsExt
    604.4 ms  ✓ GPUArraysCore
    483.6 ms  ✓ EnzymeCore → AdaptExt
   3973.5 ms  ✓ SparseArrays
    771.1 ms  ✓ SimpleTraits
   1584.1 ms  ✓ Setfield
    430.0 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    543.5 ms  ✓ SortingAlgorithms
    448.6 ms  ✓ Compat → CompatLinearAlgebraExt
   2248.0 ms  ✓ IRTools
    577.2 ms  ✓ JLLWrappers
    473.7 ms  ✓ PrecompileTools
   1026.8 ms  ✓ Tables
    734.5 ms  ✓ Statistics → SparseArraysExt
   2708.9 ms  ✓ Accessors
    743.8 ms  ✓ SuiteSparse
    880.6 ms  ✓ FillArrays → FillArraysSparseArraysExt
    709.9 ms  ✓ Adapt → AdaptSparseArraysExt
    737.5 ms  ✓ Functors
    634.2 ms  ✓ ContextVariablesX
   1762.1 ms  ✓ ChainRulesCore
    874.5 ms  ✓ OpenSpecFun_jll
    913.8 ms  ✓ StructArrays
   1050.9 ms  ✓ MLCore
    622.9 ms  ✓ Accessors → LinearAlgebraExt
    805.0 ms  ✓ SparseInverseSubset
   1102.1 ms  ✓ MLDataDevices
   3293.1 ms  ✓ StatsBase
    635.9 ms  ✓ FLoopsBase
   9958.3 ms  ✓ Test
    709.9 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
    855.3 ms  ✓ ZygoteRules
    589.5 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
   1399.8 ms  ✓ Optimisers
    597.1 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
    733.7 ms  ✓ StructArrays → StructArraysSparseArraysExt
   1517.2 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
    559.0 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
    583.7 ms  ✓ StructArrays → StructArraysAdaptExt
    607.3 ms  ✓ Accessors → StructArraysExt
  23306.2 ms  ✓ MLStyle
    853.3 ms  ✓ BangBang
    690.4 ms  ✓ MLDataDevices → SparseArraysExt
   2911.3 ms  ✓ SpecialFunctions
    545.3 ms  ✓ MLDataDevices → FillArraysExt
    610.6 ms  ✓ MLDataDevices → ChainRulesCoreExt
    605.6 ms  ✓ InverseFunctions → InverseFunctionsTestExt
    541.9 ms  ✓ Optimisers → OptimisersAdaptExt
    655.7 ms  ✓ Accessors → TestExt
   1075.3 ms  ✓ SplittablesBase
   1550.2 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
    594.5 ms  ✓ Optimisers → OptimisersEnzymeCoreExt
    580.2 ms  ✓ BangBang → BangBangTablesExt
    601.5 ms  ✓ BangBang → BangBangStructArraysExt
    592.2 ms  ✓ BangBang → BangBangChainRulesCoreExt
    763.1 ms  ✓ MicroCollections
    786.9 ms  ✓ DiffRules
   2742.4 ms  ✓ JuliaVariables
   1834.9 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
  15341.8 ms  ✓ StaticArrays
   2452.4 ms  ✓ Transducers
    602.9 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
    608.6 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   5746.4 ms  ✓ ChainRules
