nice: cannot set niceness: Permission denied
Precompiling packages...
    411.0 ms  ✓ Reexport
    458.2 ms  ✓ PrettyPrint
    543.4 ms  ✓ ConstructionBase
    416.2 ms  ✓ DataValueInterfaces
    482.4 ms  ✓ StatsAPI
    465.8 ms  ✓ CEnum
    492.5 ms  ✓ ArgCheck
   1336.0 ms  ✓ IrrationalConstants
    613.0 ms  ✓ Statistics
    514.5 ms  ✓ StaticArraysCore
    872.2 ms  ✓ SuiteSparse_jll
    475.4 ms  ✓ PtrArrays
    704.2 ms  ✓ EnzymeCore
   1402.1 ms  ✓ Baselet
    520.0 ms  ✓ Mmap
    483.6 ms  ✓ DataAPI
    503.5 ms  ✓ Adapt
    429.5 ms  ✓ RealDot
    863.6 ms  ✓ SciMLPublic
    413.3 ms  ✓ Future
    517.4 ms  ✓ InverseFunctions
    438.4 ms  ✓ CompositionsBase
   1367.5 ms  ✓ ShowCases
   2022.4 ms  ✓ UnsafeAtomics
    690.1 ms  ✓ AbstractFFTs
   1357.4 ms  ✓ InitialValues
   5753.8 ms  ✓ MacroTools
    764.2 ms  ✓ OpenLibm_jll
   1285.3 ms  ✓ FillArrays
    496.0 ms  ✓ HashArrayMappedTries
    687.5 ms  ✓ OrderedCollections
    532.9 ms  ✓ ProgressLogging
    670.5 ms  ✓ ADTypes
    670.4 ms  ✓ Serialization
    617.6 ms  ✓ DocStringExtensions
    440.7 ms  ✓ IteratorInterfaceExtensions
    482.4 ms  ✓ DefineSingletons
    732.1 ms  ✓ Requires
    623.1 ms  ✓ Compat
    433.2 ms  ✓ NameResolution
   1270.0 ms  ✓ InteractiveUtils
    437.3 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    965.2 ms  ✓ LazyArtifacts
    451.0 ms  ✓ DiffResults
    524.7 ms  ✓ AliasTables
    520.1 ms  ✓ DelimitedFiles
    555.1 ms  ✓ Missings
   2185.7 ms  ✓ Preferences
    438.8 ms  ✓ EnzymeCore → AdaptExt
    600.6 ms  ✓ GPUArraysCore
    415.4 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
