nice: cannot set niceness: Permission denied
Precompiling packages...
    401.7 ms  ✓ Reexport
    439.2 ms  ✓ PrettyPrint
    545.2 ms  ✓ ConstructionBase
    416.0 ms  ✓ DataValueInterfaces
    451.4 ms  ✓ StatsAPI
    457.5 ms  ✓ CEnum
   1311.0 ms  ✓ IrrationalConstants
    504.6 ms  ✓ ArgCheck
    632.8 ms  ✓ Statistics
    528.9 ms  ✓ StaticArraysCore
    866.4 ms  ✓ SuiteSparse_jll
    453.0 ms  ✓ PtrArrays
   1412.5 ms  ✓ Baselet
    709.9 ms  ✓ EnzymeCore
    531.2 ms  ✓ Mmap
    482.4 ms  ✓ DataAPI
    493.7 ms  ✓ Adapt
    433.5 ms  ✓ RealDot
    839.0 ms  ✓ SciMLPublic
    506.3 ms  ✓ Missings
    482.6 ms  ✓ InverseFunctions
    418.4 ms  ✓ CompositionsBase
   1357.1 ms  ✓ ShowCases
   1969.6 ms  ✓ UnsafeAtomics
    700.8 ms  ✓ AbstractFFTs
   5483.7 ms  ✓ MacroTools
   1361.4 ms  ✓ InitialValues
    690.6 ms  ✓ OpenLibm_jll
   1244.2 ms  ✓ FillArrays
    479.6 ms  ✓ HashArrayMappedTries
    673.6 ms  ✓ OrderedCollections
    518.0 ms  ✓ ProgressLogging
    683.8 ms  ✓ ADTypes
    656.7 ms  ✓ Serialization
    606.7 ms  ✓ DocStringExtensions
    457.1 ms  ✓ DefineSingletons
    431.5 ms  ✓ IteratorInterfaceExtensions
    767.9 ms  ✓ Requires
    593.9 ms  ✓ Compat
    432.1 ms  ✓ NameResolution
   1256.1 ms  ✓ InteractiveUtils
    416.2 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    984.2 ms  ✓ LazyArtifacts
    465.8 ms  ✓ DiffResults
    437.7 ms  ✓ Future
    534.1 ms  ✓ AliasTables
    549.3 ms  ✓ DelimitedFiles
   2231.5 ms  ✓ Preferences
    436.2 ms  ✓ EnzymeCore → AdaptExt
    603.4 ms  ✓ GPUArraysCore
    560.1 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    439.3 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    512.6 ms  ✓ NaNMath
    570.0 ms  ✓ CommonSubexpressions
    505.8 ms  ✓ FillArrays → FillArraysStatisticsExt
    914.1 ms  ✓ Atomix
    477.0 ms  ✓ ScopedValues
    407.6 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    405.4 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
    607.9 ms  ✓ LogExpFunctions
    399.9 ms  ✓ TableTraits
   1758.1 ms  ✓ DataStructures
    431.3 ms  ✓ Compat → CompatLinearAlgebraExt
   2495.7 ms  ✓ Distributed
    675.5 ms  ✓ SimpleTraits
   2126.9 ms  ✓ IRTools
    778.9 ms  ✓ PrecompileTools
   4385.4 ms  ✓ SparseArrays
   1589.4 ms  ✓ Setfield
    551.4 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   1009.7 ms  ✓ JLLWrappers
    639.9 ms  ✓ SortingAlgorithms
   1100.3 ms  ✓ Tables
    605.6 ms  ✓ ContextVariablesX
   3217.2 ms  ✓ Accessors
    803.4 ms  ✓ Functors
   1801.9 ms  ✓ ChainRulesCore
    731.7 ms  ✓ Statistics → SparseArraysExt
    681.4 ms  ✓ Adapt → AdaptSparseArraysExt
    702.0 ms  ✓ SuiteSparse
