nice: cannot set niceness: Permission denied
Precompiling packages...
    417.0 ms  ✓ Reexport
    448.8 ms  ✓ DataAPI
    586.4 ms  ✓ Statistics
    551.8 ms  ✓ ConstructionBase
    837.5 ms  ✓ SciMLPublic
   1358.7 ms  ✓ Baselet
    449.0 ms  ✓ RealDot
    504.4 ms  ✓ PrettyPrint
    467.0 ms  ✓ DataValueInterfaces
   1415.3 ms  ✓ IrrationalConstants
    580.2 ms  ✓ StaticArraysCore
    515.8 ms  ✓ StatsAPI
    963.2 ms  ✓ SuiteSparse_jll
    770.7 ms  ✓ Requires
    724.6 ms  ✓ EnzymeCore
    417.4 ms  ✓ Future
    658.3 ms  ✓ OrderedCollections
    496.2 ms  ✓ InverseFunctions
   1931.3 ms  ✓ UnsafeAtomics
    474.6 ms  ✓ HashArrayMappedTries
   1483.3 ms  ✓ ShowCases
    739.3 ms  ✓ ADTypes
    536.7 ms  ✓ CompositionsBase
    621.8 ms  ✓ ProgressLogging
    768.7 ms  ✓ Serialization
    687.9 ms  ✓ DocStringExtensions
   5630.8 ms  ✓ MacroTools
    478.2 ms  ✓ DefineSingletons
    486.2 ms  ✓ Unicode
    588.1 ms  ✓ AbstractFFTs
   1266.5 ms  ✓ InitialValues
    490.0 ms  ✓ ArgCheck
    420.1 ms  ✓ PtrArrays
    648.6 ms  ✓ OpenLibm_jll
    491.7 ms  ✓ Mmap
   1100.9 ms  ✓ FillArrays
    431.5 ms  ✓ IteratorInterfaceExtensions
    507.6 ms  ✓ Missings
    499.5 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    456.8 ms  ✓ NameResolution
    488.7 ms  ✓ DiffResults
    486.3 ms  ✓ Adapt
   1375.3 ms  ✓ InteractiveUtils
    409.4 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    466.2 ms  ✓ ScopedValues
    892.8 ms  ✓ Atomix
    460.8 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
    457.4 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1780.5 ms  ✓ DataStructures
    635.6 ms  ✓ LogExpFunctions
    529.7 ms  ✓ CommonSubexpressions
    411.1 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    574.5 ms  ✓ Compat
    478.7 ms  ✓ AliasTables
   2497.1 ms  ✓ Distributed
    590.0 ms  ✓ NaNMath
    497.9 ms  ✓ DelimitedFiles
    505.0 ms  ✓ FillArrays → FillArraysStatisticsExt
   2053.1 ms  ✓ Preferences
    448.0 ms  ✓ TableTraits
    575.2 ms  ✓ GPUArraysCore
    463.4 ms  ✓ EnzymeCore → AdaptExt
   4185.5 ms  ✓ SparseArrays
    759.1 ms  ✓ SimpleTraits
   1596.7 ms  ✓ Setfield
    576.0 ms  ✓ SortingAlgorithms
    407.5 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    445.8 ms  ✓ Compat → CompatLinearAlgebraExt
   2223.9 ms  ✓ IRTools
    608.3 ms  ✓ JLLWrappers
    556.1 ms  ✓ PrecompileTools
   1077.1 ms  ✓ Tables
    674.0 ms  ✓ Statistics → SparseArraysExt
   2919.5 ms  ✓ Accessors
    724.9 ms  ✓ SuiteSparse
    878.3 ms  ✓ FillArrays → FillArraysSparseArraysExt
    700.5 ms  ✓ Adapt → AdaptSparseArraysExt
    785.1 ms  ✓ Functors
    639.1 ms  ✓ ContextVariablesX
   1743.1 ms  ✓ ChainRulesCore
    826.8 ms  ✓ OpenSpecFun_jll
    928.2 ms  ✓ StructArrays
    991.0 ms  ✓ MLCore
    572.4 ms  ✓ Accessors → LinearAlgebraExt
    690.0 ms  ✓ SparseInverseSubset
   1044.1 ms  ✓ MLDataDevices
   3183.0 ms  ✓ StatsBase
    685.5 ms  ✓ FLoopsBase
    824.3 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
  11240.9 ms  ✓ Test
   1576.7 ms  ✓ Optimisers
    879.7 ms  ✓ ZygoteRules
    593.6 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
    536.3 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
