nice: cannot set niceness: Permission denied
Precompiling packages...
    408.1 ms  ✓ Reexport
    457.4 ms  ✓ DataAPI
    576.9 ms  ✓ Statistics
    560.1 ms  ✓ ConstructionBase
    878.5 ms  ✓ SciMLPublic
   1381.9 ms  ✓ Baselet
    493.6 ms  ✓ RealDot
    514.8 ms  ✓ PrettyPrint
    451.9 ms  ✓ DataValueInterfaces
   1412.8 ms  ✓ IrrationalConstants
    565.5 ms  ✓ StaticArraysCore
    510.0 ms  ✓ StatsAPI
    913.0 ms  ✓ SuiteSparse_jll
    785.6 ms  ✓ Requires
    741.4 ms  ✓ EnzymeCore
    444.2 ms  ✓ Future
    658.7 ms  ✓ OrderedCollections
    505.7 ms  ✓ InverseFunctions
   1902.5 ms  ✓ UnsafeAtomics
   1326.2 ms  ✓ ShowCases
    468.4 ms  ✓ HashArrayMappedTries
    717.6 ms  ✓ ADTypes
    550.1 ms  ✓ CompositionsBase
    668.3 ms  ✓ ProgressLogging
    786.8 ms  ✓ Serialization
    661.7 ms  ✓ DocStringExtensions
   5638.8 ms  ✓ MacroTools
    450.9 ms  ✓ DefineSingletons
    502.0 ms  ✓ Unicode
    637.3 ms  ✓ AbstractFFTs
   1284.2 ms  ✓ InitialValues
    522.2 ms  ✓ ArgCheck
    431.3 ms  ✓ PtrArrays
    653.7 ms  ✓ OpenLibm_jll
    499.1 ms  ✓ Mmap
    439.5 ms  ✓ IteratorInterfaceExtensions
   1185.4 ms  ✓ FillArrays
    504.9 ms  ✓ Missings
    495.0 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    450.6 ms  ✓ NameResolution
    473.0 ms  ✓ DiffResults
   1276.5 ms  ✓ InteractiveUtils
    494.7 ms  ✓ Adapt
    412.3 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    467.4 ms  ✓ ScopedValues
    940.4 ms  ✓ Atomix
    447.0 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
    434.2 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1742.6 ms  ✓ DataStructures
    656.1 ms  ✓ LogExpFunctions
    540.4 ms  ✓ CommonSubexpressions
    426.4 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    574.3 ms  ✓ Compat
    504.8 ms  ✓ AliasTables
   2528.8 ms  ✓ Distributed
    586.4 ms  ✓ NaNMath
    393.4 ms  ✓ TableTraits
    505.0 ms  ✓ DelimitedFiles
   2066.5 ms  ✓ Preferences
    507.8 ms  ✓ FillArrays → FillArraysStatisticsExt
    739.2 ms  ✓ SimpleTraits
    946.9 ms  ✓ Tables
   4219.5 ms  ✓ SparseArrays
    396.6 ms  ✓ EnzymeCore → AdaptExt
    556.2 ms  ✓ GPUArraysCore
    528.5 ms  ✓ SortingAlgorithms
    405.2 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    452.7 ms  ✓ Compat → CompatLinearAlgebraExt
   2201.6 ms  ✓ IRTools
    650.1 ms  ✓ JLLWrappers
    599.2 ms  ✓ PrecompileTools
   1629.1 ms  ✓ Setfield
   2941.6 ms  ✓ Accessors
   1019.3 ms  ✓ StructArrays
   1110.6 ms  ✓ MLCore
    756.2 ms  ✓ Statistics → SparseArraysExt
    674.7 ms  ✓ SuiteSparse
    868.9 ms  ✓ FillArrays → FillArraysSparseArraysExt
    689.2 ms  ✓ Adapt → AdaptSparseArraysExt
    726.3 ms  ✓ Functors
    648.2 ms  ✓ ContextVariablesX
   1702.9 ms  ✓ ChainRulesCore
    874.6 ms  ✓ OpenSpecFun_jll
    533.5 ms  ✓ Accessors → LinearAlgebraExt
    685.5 ms  ✓ StructArrays → StructArraysSparseArraysExt
    518.5 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
    507.3 ms  ✓ StructArrays → StructArraysAdaptExt
    633.8 ms  ✓ Accessors → StructArraysExt
    792.5 ms  ✓ SparseInverseSubset
   1042.4 ms  ✓ MLDataDevices
    693.6 ms  ✓ FLoopsBase
   3305.0 ms  ✓ StatsBase
  11288.7 ms  ✓ Test
    767.5 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
    546.0 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
    797.6 ms  ✓ ZygoteRules
    556.6 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
   1399.8 ms  ✓ Optimisers
    595.5 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
