nice: cannot set niceness: Permission denied
Precompiling packages...
    402.7 ms  ✓ Reexport
    451.3 ms  ✓ DataAPI
    570.9 ms  ✓ Statistics
    533.8 ms  ✓ ConstructionBase
    901.4 ms  ✓ SciMLPublic
   1319.3 ms  ✓ Baselet
    454.5 ms  ✓ RealDot
    466.2 ms  ✓ DataValueInterfaces
    494.7 ms  ✓ PrettyPrint
   1373.6 ms  ✓ IrrationalConstants
    551.6 ms  ✓ StaticArraysCore
    488.1 ms  ✓ StatsAPI
    905.2 ms  ✓ SuiteSparse_jll
    749.8 ms  ✓ Requires
    699.2 ms  ✓ EnzymeCore
    396.2 ms  ✓ Future
    623.7 ms  ✓ OrderedCollections
    574.9 ms  ✓ InverseFunctions
   2000.0 ms  ✓ UnsafeAtomics
    570.4 ms  ✓ HashArrayMappedTries
    524.0 ms  ✓ CompositionsBase
   1567.3 ms  ✓ ShowCases
   4703.5 ms  ✓ MacroTools
    552.9 ms  ✓ ProgressLogging
    591.5 ms  ✓ DocStringExtensions
    668.9 ms  ✓ Serialization
    446.2 ms  ✓ DefineSingletons
    473.5 ms  ✓ Unicode
    600.3 ms  ✓ AbstractFFTs
   1171.2 ms  ✓ InitialValues
    503.8 ms  ✓ ArgCheck
    419.5 ms  ✓ PtrArrays
    653.1 ms  ✓ OpenLibm_jll
    489.9 ms  ✓ Mmap
    409.7 ms  ✓ IteratorInterfaceExtensions
   1125.4 ms  ✓ FillArrays
    492.2 ms  ✓ Missings
    478.8 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    435.5 ms  ✓ NameResolution
    462.6 ms  ✓ DiffResults
    496.2 ms  ✓ Adapt
   1390.8 ms  ✓ InteractiveUtils
    464.5 ms  ✓ ScopedValues
    421.2 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    876.3 ms  ✓ Atomix
    525.2 ms  ✓ CommonSubexpressions
    654.6 ms  ✓ LogExpFunctions
   1743.3 ms  ✓ DataStructures
    405.2 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    561.2 ms  ✓ Compat
    495.4 ms  ✓ AliasTables
    521.0 ms  ✓ NaNMath
   2218.1 ms  ✓ Distributed
   1634.6 ms  ✓ Preferences
    608.8 ms  ✓ DelimitedFiles
    416.0 ms  ✓ TableTraits
    501.3 ms  ✓ FillArrays → FillArraysStatisticsExt
    436.5 ms  ✓ EnzymeCore → AdaptExt
    585.8 ms  ✓ GPUArraysCore
   3828.2 ms  ✓ SparseArrays
    712.5 ms  ✓ SimpleTraits
   1575.4 ms  ✓ Setfield
    442.8 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    539.9 ms  ✓ SortingAlgorithms
    417.5 ms  ✓ Compat → CompatLinearAlgebraExt
   2154.7 ms  ✓ IRTools
    554.9 ms  ✓ JLLWrappers
    466.0 ms  ✓ PrecompileTools
    688.2 ms  ✓ Statistics → SparseArraysExt
    975.1 ms  ✓ Tables
   2846.1 ms  ✓ Accessors
    752.0 ms  ✓ SuiteSparse
    897.9 ms  ✓ FillArrays → FillArraysSparseArraysExt
    666.7 ms  ✓ Adapt → AdaptSparseArraysExt
    745.0 ms  ✓ Functors
    632.3 ms  ✓ ContextVariablesX
    843.1 ms  ✓ OpenSpecFun_jll
   1753.8 ms  ✓ ChainRulesCore
    879.4 ms  ✓ StructArrays
   1071.6 ms  ✓ MLCore
    658.0 ms  ✓ Accessors → LinearAlgebraExt
   3057.6 ms  ✓ StatsBase
    848.0 ms  ✓ SparseInverseSubset
   1040.3 ms  ✓ MLDataDevices
