nice: cannot set niceness: Permission denied
Precompiling packages...
    477.4 ms  ✓ Reexport
    517.2 ms  ✓ DataAPI
    669.0 ms  ✓ Statistics
    583.4 ms  ✓ ConstructionBase
   1450.7 ms  ✓ Baselet
    978.0 ms  ✓ SciMLPublic
    496.5 ms  ✓ RealDot
    515.3 ms  ✓ DataValueInterfaces
    548.6 ms  ✓ PrettyPrint
   1505.2 ms  ✓ IrrationalConstants
    610.9 ms  ✓ StaticArraysCore
    570.6 ms  ✓ StatsAPI
    978.6 ms  ✓ SuiteSparse_jll
    807.3 ms  ✓ Requires
    739.5 ms  ✓ EnzymeCore
    458.7 ms  ✓ Future
    672.9 ms  ✓ OrderedCollections
    614.4 ms  ✓ InverseFunctions
   2136.5 ms  ✓ UnsafeAtomics
    637.4 ms  ✓ HashArrayMappedTries
    594.8 ms  ✓ CompositionsBase
   1837.3 ms  ✓ ShowCases
   5282.5 ms  ✓ MacroTools
    628.8 ms  ✓ ProgressLogging
    730.2 ms  ✓ Serialization
    630.5 ms  ✓ DocStringExtensions
    491.1 ms  ✓ DefineSingletons
    564.7 ms  ✓ Unicode
    677.3 ms  ✓ AbstractFFTs
   1217.0 ms  ✓ InitialValues
    585.3 ms  ✓ ArgCheck
    477.2 ms  ✓ PtrArrays
    736.9 ms  ✓ OpenLibm_jll
    528.0 ms  ✓ Mmap
    436.2 ms  ✓ IteratorInterfaceExtensions
   1179.4 ms  ✓ FillArrays
    524.6 ms  ✓ Missings
    528.6 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    456.7 ms  ✓ NameResolution
    495.9 ms  ✓ DiffResults
    507.1 ms  ✓ Adapt
   1451.5 ms  ✓ InteractiveUtils
    466.6 ms  ✓ ScopedValues
    423.1 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    925.0 ms  ✓ Atomix
    553.0 ms  ✓ CommonSubexpressions
   1804.3 ms  ✓ DataStructures
    699.6 ms  ✓ LogExpFunctions
    456.3 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    606.2 ms  ✓ Compat
    569.0 ms  ✓ AliasTables
   2289.8 ms  ✓ Distributed
    541.6 ms  ✓ NaNMath
    521.8 ms  ✓ DelimitedFiles
   1752.9 ms  ✓ Preferences
    431.2 ms  ✓ TableTraits
    512.1 ms  ✓ FillArrays → FillArraysStatisticsExt
    455.9 ms  ✓ EnzymeCore → AdaptExt
    604.4 ms  ✓ GPUArraysCore
   3980.1 ms  ✓ SparseArrays
    746.0 ms  ✓ SimpleTraits
   1748.5 ms  ✓ Setfield
    444.1 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    581.2 ms  ✓ SortingAlgorithms
    457.9 ms  ✓ Compat → CompatLinearAlgebraExt
   2241.0 ms  ✓ IRTools
    567.6 ms  ✓ JLLWrappers
    452.3 ms  ✓ PrecompileTools
   1021.1 ms  ✓ Tables
    764.0 ms  ✓ Statistics → SparseArraysExt
    735.4 ms  ✓ SuiteSparse
   2883.2 ms  ✓ Accessors
    911.0 ms  ✓ FillArrays → FillArraysSparseArraysExt
    720.9 ms  ✓ Adapt → AdaptSparseArraysExt
    801.2 ms  ✓ Functors
    705.6 ms  ✓ ContextVariablesX
   1952.2 ms  ✓ ChainRulesCore
    927.8 ms  ✓ OpenSpecFun_jll
    815.6 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   1166.9 ms  ✓ StructArrays
    813.5 ms  ✓ SparseInverseSubset
