nice: cannot set niceness: Permission denied
Precompiling packages...
    407.4 ms  ✓ Reexport
    450.0 ms  ✓ DataAPI
    594.9 ms  ✓ Statistics
    575.4 ms  ✓ ConstructionBase
    920.4 ms  ✓ SciMLPublic
   1330.3 ms  ✓ Baselet
    468.7 ms  ✓ RealDot
    468.6 ms  ✓ DataValueInterfaces
    491.1 ms  ✓ PrettyPrint
   1427.2 ms  ✓ IrrationalConstants
    560.7 ms  ✓ StaticArraysCore
    523.8 ms  ✓ StatsAPI
    912.0 ms  ✓ SuiteSparse_jll
    776.4 ms  ✓ Requires
    723.5 ms  ✓ EnzymeCore
    413.2 ms  ✓ Future
    641.9 ms  ✓ OrderedCollections
    613.8 ms  ✓ InverseFunctions
   2061.7 ms  ✓ UnsafeAtomics
    514.2 ms  ✓ CompositionsBase
    587.2 ms  ✓ HashArrayMappedTries
   1576.0 ms  ✓ ShowCases
   4698.9 ms  ✓ MacroTools
    461.0 ms  ✓ ScopedValues
    552.6 ms  ✓ ProgressLogging
    671.2 ms  ✓ Serialization
    447.5 ms  ✓ DefineSingletons
    609.5 ms  ✓ AbstractFFTs
    485.7 ms  ✓ Unicode
   1200.6 ms  ✓ InitialValues
    509.6 ms  ✓ ArgCheck
    440.5 ms  ✓ PtrArrays
    661.6 ms  ✓ OpenLibm_jll
    502.0 ms  ✓ Mmap
    427.1 ms  ✓ IteratorInterfaceExtensions
   1092.0 ms  ✓ FillArrays
    541.4 ms  ✓ Missings
    499.8 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    458.7 ms  ✓ NameResolution
    467.8 ms  ✓ DiffResults
    496.0 ms  ✓ Adapt
   1437.8 ms  ✓ InteractiveUtils
    429.5 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
    893.9 ms  ✓ Atomix
    595.0 ms  ✓ DocStringExtensions
    557.5 ms  ✓ CommonSubexpressions
   1770.4 ms  ✓ DataStructures
    419.0 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    586.2 ms  ✓ Compat
    505.4 ms  ✓ AliasTables
   2206.5 ms  ✓ Distributed
    588.5 ms  ✓ NaNMath
   1680.5 ms  ✓ Preferences
    410.9 ms  ✓ TableTraits
    508.3 ms  ✓ DelimitedFiles
    511.1 ms  ✓ FillArrays → FillArraysStatisticsExt
    537.2 ms  ✓ GPUArraysCore
    398.6 ms  ✓ EnzymeCore → AdaptExt
   3882.6 ms  ✓ SparseArrays
    747.9 ms  ✓ SimpleTraits
   1560.6 ms  ✓ Setfield
    698.3 ms  ✓ LogExpFunctions
    561.9 ms  ✓ SortingAlgorithms
    432.5 ms  ✓ Compat → CompatLinearAlgebraExt
   2206.9 ms  ✓ IRTools
    592.0 ms  ✓ JLLWrappers
    473.1 ms  ✓ PrecompileTools
    611.2 ms  ✓ Statistics → SparseArraysExt
    950.5 ms  ✓ Tables
    747.2 ms  ✓ SuiteSparse
   2742.6 ms  ✓ Accessors
    905.5 ms  ✓ FillArrays → FillArraysSparseArraysExt
    525.5 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    736.9 ms  ✓ Adapt → AdaptSparseArraysExt
    618.2 ms  ✓ ContextVariablesX
    766.1 ms  ✓ Functors
   1738.5 ms  ✓ ChainRulesCore
    868.7 ms  ✓ OpenSpecFun_jll
    893.0 ms  ✓ StructArrays
   1097.1 ms  ✓ MLCore
    900.5 ms  ✓ SparseInverseSubset
   3186.8 ms  ✓ StatsBase
    716.8 ms  ✓ Accessors → LinearAlgebraExt
    760.8 ms  ✓ FLoopsBase
   9901.6 ms  ✓ Test
   1017.9 ms  ✓ MLDataDevices
    786.4 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
    551.6 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
    858.3 ms  ✓ ZygoteRules
   1435.4 ms  ✓ Optimisers
    730.3 ms  ✓ StructArrays → StructArraysSparseArraysExt
   1505.2 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
    583.5 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
    566.6 ms  ✓ StructArrays → StructArraysAdaptExt
