nice: cannot set niceness: Permission denied
Precompiling packages...
    410.1 ms  ✓ Reexport
    449.6 ms  ✓ DataAPI
    578.1 ms  ✓ Statistics
    543.9 ms  ✓ ConstructionBase
    858.6 ms  ✓ SciMLPublic
   1318.9 ms  ✓ Baselet
    458.7 ms  ✓ RealDot
    502.8 ms  ✓ PrettyPrint
    464.8 ms  ✓ DataValueInterfaces
   1395.1 ms  ✓ IrrationalConstants
    563.6 ms  ✓ StaticArraysCore
    508.0 ms  ✓ StatsAPI
    903.8 ms  ✓ SuiteSparse_jll
    750.8 ms  ✓ Requires
    724.3 ms  ✓ EnzymeCore
    426.9 ms  ✓ Future
    655.9 ms  ✓ OrderedCollections
    489.4 ms  ✓ InverseFunctions
   1934.2 ms  ✓ UnsafeAtomics
    478.1 ms  ✓ HashArrayMappedTries
   1352.1 ms  ✓ ShowCases
    739.9 ms  ✓ ADTypes
    533.3 ms  ✓ CompositionsBase
    653.1 ms  ✓ ProgressLogging
    785.4 ms  ✓ Serialization
   5514.1 ms  ✓ MacroTools
    704.9 ms  ✓ DocStringExtensions
    444.0 ms  ✓ DefineSingletons
    483.7 ms  ✓ Unicode
    583.9 ms  ✓ AbstractFFTs
   1279.6 ms  ✓ InitialValues
    503.6 ms  ✓ ArgCheck
    429.0 ms  ✓ PtrArrays
    660.8 ms  ✓ OpenLibm_jll
    509.3 ms  ✓ Mmap
    428.2 ms  ✓ IteratorInterfaceExtensions
   1156.5 ms  ✓ FillArrays
    519.7 ms  ✓ Missings
    473.6 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    445.7 ms  ✓ NameResolution
    471.5 ms  ✓ DiffResults
   1240.6 ms  ✓ InteractiveUtils
    503.9 ms  ✓ Adapt
    461.3 ms  ✓ ScopedValues
    418.8 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    923.4 ms  ✓ Atomix
    425.2 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
    432.1 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1713.4 ms  ✓ DataStructures
    526.4 ms  ✓ CommonSubexpressions
    405.7 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    629.6 ms  ✓ LogExpFunctions
    571.4 ms  ✓ Compat
    493.9 ms  ✓ AliasTables
   2534.1 ms  ✓ Distributed
    578.7 ms  ✓ NaNMath
    501.8 ms  ✓ DelimitedFiles
    421.4 ms  ✓ TableTraits
   2110.5 ms  ✓ Preferences
    529.1 ms  ✓ FillArrays → FillArraysStatisticsExt
    738.6 ms  ✓ SimpleTraits
   4216.5 ms  ✓ SparseArrays
   1444.2 ms  ✓ Setfield
    588.5 ms  ✓ GPUArraysCore
    404.4 ms  ✓ EnzymeCore → AdaptExt
    544.2 ms  ✓ SortingAlgorithms
    429.7 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2199.4 ms  ✓ IRTools
    490.4 ms  ✓ Compat → CompatLinearAlgebraExt
   1043.0 ms  ✓ Tables
    683.2 ms  ✓ JLLWrappers
    581.6 ms  ✓ PrecompileTools
    790.6 ms  ✓ Statistics → SparseArraysExt
   2880.3 ms  ✓ Accessors
    734.9 ms  ✓ SuiteSparse
    821.2 ms  ✓ FillArrays → FillArraysSparseArraysExt
    741.5 ms  ✓ Adapt → AdaptSparseArraysExt
    612.1 ms  ✓ ContextVariablesX
    787.8 ms  ✓ Functors
   1708.7 ms  ✓ ChainRulesCore
    947.2 ms  ✓ StructArrays
   1050.4 ms  ✓ MLCore
    832.8 ms  ✓ OpenSpecFun_jll
    532.0 ms  ✓ Accessors → LinearAlgebraExt
    684.4 ms  ✓ SparseInverseSubset
    610.9 ms  ✓ FLoopsBase
   3122.6 ms  ✓ StatsBase
   1092.7 ms  ✓ MLDataDevices
    827.2 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   1549.1 ms  ✓ Optimisers
  11213.2 ms  ✓ Test
    911.4 ms  ✓ ZygoteRules
