nice: cannot set niceness: Permission denied
Precompiling packages...
    411.3 ms  ✓ Reexport
    437.9 ms  ✓ DataAPI
    584.9 ms  ✓ Statistics
    550.3 ms  ✓ ConstructionBase
   1222.7 ms  ✓ Baselet
    860.1 ms  ✓ SciMLPublic
    431.7 ms  ✓ RealDot
    491.8 ms  ✓ PrettyPrint
    519.5 ms  ✓ DataValueInterfaces
   1402.9 ms  ✓ IrrationalConstants
    588.4 ms  ✓ StaticArraysCore
    496.0 ms  ✓ NameResolution
    908.4 ms  ✓ SuiteSparse_jll
    760.9 ms  ✓ Requires
    725.7 ms  ✓ EnzymeCore
    425.2 ms  ✓ Future
    654.1 ms  ✓ OrderedCollections
    495.8 ms  ✓ InverseFunctions
   1902.5 ms  ✓ UnsafeAtomics
   1325.3 ms  ✓ ShowCases
    488.9 ms  ✓ HashArrayMappedTries
    716.9 ms  ✓ ADTypes
    544.9 ms  ✓ CompositionsBase
    648.4 ms  ✓ ProgressLogging
    797.3 ms  ✓ Serialization
   5518.6 ms  ✓ MacroTools
    664.4 ms  ✓ DocStringExtensions
    456.9 ms  ✓ DefineSingletons
    489.9 ms  ✓ Unicode
    593.5 ms  ✓ AbstractFFTs
   1278.7 ms  ✓ InitialValues
    509.8 ms  ✓ ArgCheck
    428.5 ms  ✓ PtrArrays
    656.8 ms  ✓ OpenLibm_jll
    505.4 ms  ✓ Mmap
   1109.2 ms  ✓ FillArrays
    481.3 ms  ✓ IteratorInterfaceExtensions
    500.7 ms  ✓ Missings
    475.3 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    466.6 ms  ✓ StatsAPI
    485.3 ms  ✓ DiffResults
   1254.1 ms  ✓ InteractiveUtils
    490.0 ms  ✓ Adapt
    463.7 ms  ✓ ScopedValues
    402.0 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    909.5 ms  ✓ Atomix
    413.2 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
    423.7 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1723.0 ms  ✓ DataStructures
    534.8 ms  ✓ CommonSubexpressions
