nice: cannot set niceness: Permission denied
Precompiling packages...
    414.8 ms  ✓ Reexport
    451.0 ms  ✓ DataAPI
    599.5 ms  ✓ Statistics
    574.3 ms  ✓ ConstructionBase
    830.3 ms  ✓ SciMLPublic
   1310.2 ms  ✓ Baselet
    471.2 ms  ✓ RealDot
    499.6 ms  ✓ PrettyPrint
    476.2 ms  ✓ DataValueInterfaces
   1398.7 ms  ✓ IrrationalConstants
    543.7 ms  ✓ StaticArraysCore
    520.7 ms  ✓ StatsAPI
    937.8 ms  ✓ SuiteSparse_jll
    751.8 ms  ✓ Requires
    734.0 ms  ✓ EnzymeCore
    421.7 ms  ✓ Future
    647.6 ms  ✓ OrderedCollections
    512.2 ms  ✓ InverseFunctions
   1950.0 ms  ✓ UnsafeAtomics
    467.2 ms  ✓ HashArrayMappedTries
   1360.4 ms  ✓ ShowCases
    750.0 ms  ✓ ADTypes
    525.9 ms  ✓ CompositionsBase
    678.4 ms  ✓ ProgressLogging
    787.7 ms  ✓ Serialization
    679.7 ms  ✓ DocStringExtensions
   5609.7 ms  ✓ MacroTools
    454.0 ms  ✓ DefineSingletons
    494.7 ms  ✓ Unicode
    595.9 ms  ✓ AbstractFFTs
   1264.6 ms  ✓ InitialValues
    511.2 ms  ✓ ArgCheck
    436.6 ms  ✓ PtrArrays
    678.8 ms  ✓ OpenLibm_jll
    514.8 ms  ✓ Mmap
   1102.4 ms  ✓ FillArrays
    484.1 ms  ✓ IteratorInterfaceExtensions
    501.8 ms  ✓ Missings
    487.1 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
    444.1 ms  ✓ NameResolution
    473.6 ms  ✓ DiffResults
   1293.3 ms  ✓ InteractiveUtils
    492.1 ms  ✓ Adapt
    412.6 ms  ✓ ADTypes → ADTypesConstructionBaseExt
    458.6 ms  ✓ ScopedValues
    917.4 ms  ✓ Atomix
    421.3 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
    468.5 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   1755.3 ms  ✓ DataStructures
    642.3 ms  ✓ LogExpFunctions
    575.5 ms  ✓ CommonSubexpressions
    444.3 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
    585.9 ms  ✓ Compat
    516.4 ms  ✓ AliasTables
   2512.0 ms  ✓ Distributed
    571.6 ms  ✓ NaNMath
    492.4 ms  ✓ DelimitedFiles
    489.0 ms  ✓ FillArrays → FillArraysStatisticsExt
   2095.7 ms  ✓ Preferences
    462.9 ms  ✓ TableTraits
    733.7 ms  ✓ SimpleTraits
   4261.6 ms  ✓ SparseArrays
   1477.2 ms  ✓ Setfield
    583.7 ms  ✓ GPUArraysCore
    428.0 ms  ✓ EnzymeCore → AdaptExt
    565.4 ms  ✓ SortingAlgorithms
    431.8 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2338.3 ms  ✓ IRTools
    470.1 ms  ✓ Compat → CompatLinearAlgebraExt
    626.7 ms  ✓ JLLWrappers
    524.8 ms  ✓ PrecompileTools
    758.7 ms  ✓ Statistics → SparseArraysExt
   1053.7 ms  ✓ Tables
    711.0 ms  ✓ SuiteSparse
   2885.6 ms  ✓ Accessors
    898.6 ms  ✓ FillArrays → FillArraysSparseArraysExt
    713.2 ms  ✓ Adapt → AdaptSparseArraysExt
    794.8 ms  ✓ Functors
    622.9 ms  ✓ ContextVariablesX
   1713.6 ms  ✓ ChainRulesCore
    840.8 ms  ✓ OpenSpecFun_jll
    897.7 ms  ✓ StructArrays
    997.6 ms  ✓ MLCore
    775.4 ms  ✓ SparseInverseSubset
   2998.0 ms  ✓ StatsBase
    699.3 ms  ✓ Accessors → LinearAlgebraExt
   1095.8 ms  ✓ MLDataDevices
    688.3 ms  ✓ FLoopsBase
    889.3 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
  11385.7 ms  ✓ Test
   1548.8 ms  ✓ Optimisers
    845.5 ms  ✓ ZygoteRules
    609.7 ms  ✓ EnzymeCore → EnzymeCoreChainRulesCoreExt
    566.8 ms  ✓ ADTypes → ADTypesChainRulesCoreExt
    638.0 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
    733.7 ms  ✓ StructArrays → StructArraysSparseArraysExt
   1504.9 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
  23451.9 ms  ✓ MLStyle
    543.2 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
    455.6 ms  ✓ StructArrays → StructArraysAdaptExt
    508.7 ms  ✓ Accessors → StructArraysExt
    763.2 ms  ✓ BangBang
    554.8 ms  ✓ MLDataDevices → FillArraysExt
    678.4 ms  ✓ MLDataDevices → SparseArraysExt
   2783.7 ms  ✓ SpecialFunctions
    601.2 ms  ✓ MLDataDevices → ChainRulesCoreExt
    613.8 ms  ✓ InverseFunctions → InverseFunctionsTestExt
    609.4 ms  ✓ Accessors → TestExt
    478.3 ms  ✓ Optimisers → OptimisersAdaptExt
    961.5 ms  ✓ SplittablesBase
   1426.4 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
    525.9 ms  ✓ Optimisers → OptimisersEnzymeCoreExt
    539.9 ms  ✓ BangBang → BangBangTablesExt
    561.2 ms  ✓ BangBang → BangBangStructArraysExt
    580.7 ms  ✓ BangBang → BangBangChainRulesCoreExt
    760.5 ms  ✓ MicroCollections
    767.3 ms  ✓ DiffRules
   2785.8 ms  ✓ JuliaVariables
   1903.6 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   2487.5 ms  ✓ Transducers
    763.0 ms  ✓ Transducers → TransducersAdaptExt
  16298.5 ms  ✓ StaticArrays
   5749.4 ms  ✓ ChainRules
   3732.2 ms  ✓ ForwardDiff
    655.6 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    658.7 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
    670.8 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    591.1 ms  ✓ Adapt → AdaptStaticArraysExt
    664.1 ms  ✓ FillArrays → FillArraysStaticArraysExt
    683.1 ms  ✓ Accessors → StaticArraysExt
    677.4 ms  ✓ StructArrays → StructArraysStaticArraysExt
    630.4 ms  ✓ BangBang → BangBangStaticArraysExt
    813.5 ms  ✓ MLDataDevices → ChainRulesExt
    732.9 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   3420.7 ms  ✓ FLoops
   3159.3 ms  ✓ KernelAbstractions
    672.3 ms  ✓ KernelAbstractions → LinearAlgebraExt
    715.3 ms  ✓ StructArrays → StructArraysGPUArraysCoreExt
    748.9 ms  ✓ KernelAbstractions → EnzymeExt
    839.6 ms  ✓ KernelAbstractions → SparseArraysExt
   3509.3 ms  ✓ NNlib
